"probe","AGI","symbol","log2ratio","eBayes.p.value","annot"
"246114_at","AT5G20250","DIN10",-1.34698235981753,6.53862242055875e-05,"encodes a member of glycosyl hydrolase family 36. Expression is induced within 3 hours of dark treatment, in senescing leaves and treatment with exogenous photosynthesis inhibitor. Induction of gene expression was suppressed in excised leaves supplied with sugar. The authors suggest that the gene's expression pattern is responding to the level of sugar in the cell."
"246154_at","AT5G19940","",-1.83186654334748,1.25729562603765e-05,"plastid-lipid associated protein PAP-related / fibrillin-related; similar to plastid-lipid associated protein PAP / fibrillin family protein [Arabidopsis thaliana] (TAIR:AT3G26070.1); similar to PAP fibrillin [Medicago truncatula] (GB:ABE82162.1); similar to OSIGBa0113I13.8 [Oryza sativa (indica cultivar-group)] (GB:CAH66782.1); similar to Os04g0607000 [Oryza sativa (japonica cultivar-group)] (GB:NP_001053805.1); contains InterPro domain PAP fibrillin; (InterPro:IPR006843)"
"246199_at","AT4G36530","",-1.04675882627331,0.000708107994418387,"hydrolase, alpha/beta fold family protein; similar to hydrolase, alpha/beta fold family protein [Arabidopsis thaliana] (TAIR:AT5G19850.1); similar to hydrolase, alpha/beta fold family [Synechococcus sp. JA-3-3Ab] (GB:YP_473970.1); similar to Os02g0705100 [Oryza sativa (japonica cultivar-group)] (GB:NP_001047865.1); contains InterPro domain Esterase/lipase/thioesterase; (InterPro:IPR000379); contains InterPro domain Alpha/beta hydrolase fold-1; (InterPro:IPR000073); contains InterPro domain Epoxide hydrolase; (InterPro:IPR000639); contains InterPro domain Alpha/beta hydrolase; (InterPro:IPR003089)"
"246202_at","AT4G37040","MAP1D",-1.37041768697952,6.53881847382065e-05,"encodes a methionine aminopeptidase"
"246214_at","AT4G36990","AT-HSFB1, ATHSF4, HSF4, HSFB1",1.93325408460101,0.000136850161353715,"encodes a protein whose sequence is similar to heat shock factors that regulate the expression of heat shock proteins. Transcript level is increased in response to heat shock. However, overexpression of this gene did not result in the increase of decrease of heat shock proteins., encodes a protein whose sequence is similar to heat shock factors that regulate the expression of heat shock proteins. Transcript level is increased in response to heat shock. However, overexpression of this gene did not result in the increase of decrease of heat shock proteins., encodes a protein whose sequence is similar to heat shock factors that regulate the expression of heat shock proteins. Transcript level is increased in response to heat shock. However, overexpression of this gene did not result in the increase of decrease of heat shock proteins., encodes a protein whose sequence is similar to heat shock factors that regulate the expression of heat shock proteins. Transcript level is increased in response to heat shock. However, overexpression of this gene did not result in the increase of decrease of heat shock proteins."
"246226_at","AT4G37200","HCF164",-1.58089380417847,2.94480033133269e-05,"Encodes thioredoxin-like protein with disulfide reductase activity that is involved in the biogenesis of the plastid cytochrome b6f complex.  Protein is located in the thylakoid membrane with the C-terminal hydrophilic portion, containing the thioredoxin like domain, extending into the thylakoid lumen."
"246228_at","AT4G36430","",1.92314507959067,0.00185109371088166,"peroxidase, putative; Identical to Peroxidase 49 precursor (EC 1.11.1.7) (Atperox P49) (ATP31) (PER49) [Arabidopsis Thaliana] (GB:O23237); similar to peroxidase, putative [Arabidopsis thaliana] (TAIR:AT2G18150.1); similar to peroxidase [Dimocarpus longan] (GB:ABG49114.1); contains InterPro domain Haem peroxidase; (InterPro:IPR010255); contains InterPro domain Haem peroxidase, plant/fungal/bacterial; (InterPro:IPR002016); contains InterPro domain Plant peroxidase; (InterPro:IPR000823)"
"246237_at","AT4G36390","",-1.15173451112355,0.0016112050896883,"radical SAM domain-containing protein / TRAM domain-containing protein; Identical to CDK5RAP1-like protein [Arabidopsis Thaliana] (GB:Q8H0V1;GB:O23241); similar to radical SAM domain-containing protein / TRAM domain-containing protein [Arabidopsis thaliana] (TAIR:AT1G72090.1); similar to Os11g0592800 [Oryza sativa (japonica cultivar-group)] (GB:NP_001068196.1); similar to similar to CDK5 regulatory subunit-associated protein [Nicotiana tabacum] (GB:BAD15110.2); contains InterPro domain Protein of unknown function UPF0004; (InterPro:IPR005839); contains InterPro domain Radical SAM; (InterPro:IPR007197); contains InterPro domain tRNA-i(6)A37 modification enzyme MiaB; (InterPro:IPR006463); contains InterPro domain Deoxyribonuclease/rho motif-related TRAM; (InterPro:IPR002792); contains InterPro domain Elongator protein 3/MiaB/NifB; (InterPro:IPR006638)"
"246253_at","AT4G37260","ATMYB73, MYB73",-2.00482055031566,1.85650067992530e-05,"Member of the R2R3 factor gene family., Member of the R2R3 factor gene family."
"246270_at","AT4G36500","",-1.10551758455148,0.00190849450488387,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT2G18210.1); similar to hypothetical protein [Thellun (GB:ABB45855.1)"
"246275_at","AT4G36540","BEE2, BEE2",-2.3128112564999,1.33021695138344e-05,"BEE2 (BR ENHANCED EXPRESSION 2); DNA binding / transcription factor; similar to basic helix-loop-helix (bHLH) family protein [Arabidopsis thaliana] (TAIR:AT2G18300.1); similar to Helix-loop-helix DNA-binding [Medicago truncatula] (GB:ABE85937.1); contains InterPro domain Helix-loop-helix DNA-binding; (InterPro:IPR011598); contains InterPro domain Basic helix-loop-helix dimerisation region bHLH; (InterPro:IPR001092), BEE2 (BR ENHANCED EXPRESSION 2); DNA binding / transcription factor; similar to basic helix-loop-helix (bHLH) family protein [Arabidopsis thaliana] (TAIR:AT2G18300.2); similar to Helix-loop-helix DNA-binding [Medicago truncatula] (GB:ABE85937.1); contains InterPro domain Helix-loop-helix DNA-binding; (InterPro:IPR011598); contains InterPro domain Basic helix-loop-helix dimerisation region bHLH; (InterPro:IPR001092)"
"246289_at","AT3G56880","",-1.52822694873532,0.00181516405352145,"VQ motif-containing protein; similar to ATCAMBP25 (ARABIDOPSIS THALIANA CALMODULIN (CAM)-BINDING PROTEIN OF 25 KDA), calmodulin binding [Arabidopsis thaliana] (TAIR:AT2G41010.1); similar to VQ [Medicago truncatula] (GB:ABD32874.1); contains InterPro domain VQ; (InterPro:IPR008889)"
"246293_at","AT3G56710","SIB1",1.56969104412363,0.00152407755678925,"Sig1 binding protein; interacts with Sig1R4. As well as Sig1, SibI is imported into chloroplasts and its expression is light-dependent in mature chloroplasts."
"246294_at","AT3G56910","PSRP5",-1.09230489375549,0.000675181754291441,"PSRP5 (PLASTID-SPECIFIC 50S RIBOSOMAL PROTEIN 5); Identical to Plastid-specific 50S ribosomal protein 5, chloroplast precursor (PSRP- 5) (PSRP5) [Arabidopsis Thaliana] (GB:Q9LER7;GB:Q94B31); similar to Os01g0278900 [Oryza sativa (japonica cultivar-group)] (GB:NP_001042743.1); similar to 50s ribosomal protein l18, chloroplast precursor (cl18). [Medicago truncatula] (GB:ABE79862.1)"
"246371_at","AT1G51940","",-1.75290736282824,0.000461552760861782,"protein kinase family protein / peptidoglycan-binding LysM domain-containing protein; similar to protein kinase family protein [Arabidopsis thaliana] (TAIR:AT3G21630.1); similar to Os01g0741200 [Oryza sativa (japonica cultivar-group)] (GB:NP_001044206.1); similar to protein kinase family protein [Musa balbisiana] (GB:ABF70119.1); contains InterPro domain Serine/threonine protein kinase; (InterPro:IPR002290); contains InterPro domain Protein kinase-like; (InterPro:IPR011009); contains InterPro domain Protein kinase; (InterPro:IPR000719); contains InterPro domain Tyrosine protein kinase; (InterPro:IPR001245); contains InterPro domain Serine/threonine protein kinase, active site; (InterPro:IPR008271); contains InterPro domain Peptidoglycan-binding LysM; (InterPro:IPR002482)"
"246390_at","AT1G77330","",1.75160954912379,0.00189865462988482,"similar to 1-aminocyclopropane-1-carboxylate oxidase GI:3386565 from (Sorghum bicolor)"
"246454_at","AT5G16710","DHAR3",-1.05375222112558,0.000553669535811999,"The protein undergoes thiolation following treatment with the  oxidant tert-butylhydroperoxide."
"246463_at","AT5G16970","AT-AER",1.65290191241416,0.000397549321967799,"encodes a 2-alkenal reductase (EC 1.3.1.74), plays a key role in the detoxification of reactive carbonyls"
"246487_at","AT5G16030","",-3.90533844061545,1.29269654371252e-07,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT3G02500.1); similar to hypothetical protein [Cleome spinosa] (GB:ABD96956.1)"
"246547_at","AT5G14970","",-2.43020588074946,2.79937350306055e-06,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT2G14910.1); similar to seed maturation-like protein, putative [Medicago truncatula] (GB:ABE86960.1)"
"246548_at","AT5G14910","",-1.34580881827851,0.000116059071207708,"heavy-metal-associated domain-containing protein; similar to Os05g0337400 [Oryza sativa (japonica cultivar-group)] (GB:NP_001055238.1); similar to unknown protein [Oryza sativa (japonica cultivar-group)] (GB:AAV32180.1); contains InterPro domain Heavy metal transport/detoxification protein; (InterPro:IPR006121)"
"246550_at","AT5G14920","",-1.65565243635310,3.56540624558224e-05,"gibberellin-regulated family protein; similar to ATEPR1 (Arabidopsis thaliana extensin proline-rich 1) [Arabidopsis thaliana] (TAIR:AT2G27380.1); similar to hypothetical protein [Brassica napus var. napus] (GB:AAS68179.1); contains InterPro domain Pistil-specific extensin-like protein; (InterPro:IPR003882); contains InterPro domain Gibberellin regulated protein; (InterPro:IPR003854), structural constituent of cell wall; similar to ATEPR1 (Arabidopsis thaliana extensin proline-rich 1) [Arabidopsis thaliana] (TAIR:AT2G27380.1); similar to hypothetical protein [Brassica napus var. napus] (GB:AAS68179.1); contains InterPro domain Pistil-specific extensin-like protein; (InterPro:IPR003882)"
"246596_at","AT5G14740","BETA, CA18, CA2",-1.64389632801856,1.84038203791628e-05,"Encodes a beta carbonic anhydrase likely to be localized in the cytoplasm.  Expression of its mRNA is seen in etiolated seedlings and points to a possible nonphotosynthetic role for this isoform., Encodes a beta carbonic anhydrase likely to be localized in the cytoplasm.  Expression of its mRNA is seen in etiolated seedlings and points to a possible nonphotosynthetic role for this isoform., Encodes a beta carbonic anhydrase likely to be localized in the cytoplasm.  Expression of its mRNA is seen in etiolated seedlings and points to a possible nonphotosynthetic role for this isoform."
"246631_at","AT1G50740","",1.26725880894623,0.000339010651472272,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT3G20510.1); similar to hypothetical protein 11 [Plantago major] (GB:CAJ34819.1); similar to Os03g0584300 [Oryza sativa (japonica cultivar-group)] (GB:NP_001050565.1); similar to Os03g0568500 [Oryza sativa (japonica cultivar-group)] (GB:NP_001050510.1); contains InterPro domain Protein of unknown function UPF0136, Transmembrane; (InterPro:IPR005349)"
"246651_at","AT5G35170","",-2.23515427592429,6.28022315716647e-06,"adenylate kinase family protein; similar to adenylate kinase, chloroplast, putative / ATP-AMP transphosphorylase, putative [Arabidopsis thaliana] (TAIR:AT5G47840.1); similar to Os08g0109300 [Oryza sativa (japonica cultivar-group)] (GB:NP_001060810.1); similar to Adenylate kinase, chloroplast (ATP-AMP transphosphorylase) (GB:P43188); similar to Os08g0288200 [Oryza sativa (japonica cultivar-group)] (GB:NP_001061454.1); contains InterPro domain Adenylate kinase, subfamily; (InterPro:IPR006259); contains InterPro domain Adenylate/cytidine kinase, N-terminal; (InterPro:IPR011769); contains InterPro domain Adenylate kinase; (InterPro:IPR000850), nucleotide kinase; similar to adenylate kinase, chloroplast, putative / ATP-AMP transphosphorylase, putative [Arabidopsis thaliana] (TAIR:AT5G47840.1); similar to Os08g0109300 [Oryza sativa (japonica cultivar-group)] (GB:NP_001060810.1); similar to Adenylate kinase, chloroplast (ATP-AMP transphosphorylase) (GB:P43188); similar to Os08g0288200 [Oryza sativa (japonica cultivar-group)] (GB:NP_001061454.1); contains InterPro domain Adenylate kinase, subfamily; (InterPro:IPR006259); contains InterPro domain Adenylate/cytidine kinase, N-terminal; (InterPro:IPR011769); contains InterPro domain Adenylate kinase; (InterPro:IPR000850)"
"246736_at","AT5G27560","",-1.05505848461496,0.000393409858484645,"similar to Os06g0146300 [Oryza sativa (japonica cultivar-group)] (GB:NP_001056793.1); similar to unnamed protein product [Ostreococcus tauri] (GB:CAL54638.1); contains domain FAD/NAD-linked reductases, dimerisation (C-terminal) domain (SSF55424)"
"246744_at","AT5G27760","",1.56097514119347,3.88109906827995e-05,"hypoxia-responsive family protein; similar to hypoxia-responsive family protein [Arabidopsis thaliana] (TAIR:AT3G05550.1); similar to hypoxia-responsive family protein [Citrus sinensis] (GB:AAZ05072.1); contains InterPro domain Hypoxia induced protein conserved region; (InterPro:IPR007667)"
"246777_at","AT5G27420","",2.28007816577284,1.96870837326478e-06,"zinc finger (C3HC4-type RING finger) family protein; Identical to RING-H2 finger protein ATL5H precursor (ATL5H) [Arabidopsis Thaliana] (GB:Q8LGA5); similar to ATL6 (Arabidopsis T?xicos en Levadura 6), protein binding / zinc ion binding [Arabidopsis thaliana] (TAIR:AT3G05200.1); similar to RING/C3HC4/PHD zinc finger-like protein [Cucumis melo] (GB:AAO45753.1); contains InterPro domain Zinc finger, RING-type; (InterPro:IPR001841)"
"246792_at","AT5G27290","",-2.30850213465761,0.000140009927872284,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT1G54680.1); similar to stress regulated protein [Lycopersicon esculentum] (GB:AAW65813.1)"
"246831_at","AT5G26340","MSS1, STP13",1.15436841465377,0.000160406373485495,"Encodes a protein with high affinity, hexose-specific/H+ symporter activity. The activity of the transporter appears to be negatively regulated by phosphorylation. Importantly, microarray analysis, as well as the study of the expression of this gene in mutants involved in programmed cell death (PCD) demonstrated a tight correlation between this gene's expression and PCD., Encodes a protein with high affinity, hexose-specific/H+ symporter activity. The activity of the transporter appears to be negatively regulated by phosphorylation. Importantly, microarray analysis, as well as the study of the expression of this gene in mutants involved in programmed cell death (PCD) demonstrated a tight correlation between this gene's expression and PCD."
"246858_at","AT5G25930","",2.22465463239356,9.4778808925702e-05,"leucine-rich repeat family protein / protein kinase family protein; similar to HAESA (RECEPTOR-LIKE PROTEIN KINASE 5), ATP binding / kinase/ protein serine/threonine kinase [Arabidopsis thaliana] (TAIR:AT4G28490.1); similar to disease resistance family protein [Arabidopsis thaliana] (TAIR:AT5G25910.1); similar to HSL1 (HAESA-LIKE 1), ATP binding / kinase/ protein serine/threonine kinase [Arabidopsis thaliana] (TAIR:AT1G28440.1); similar to putative CLAVATA1 receptor kinase [Oryza sativa (japonica cultivar-group)] (GB:BAD17641.1); similar to putative CLAVATA1 receptor kinase [Oryza sativa (japonica cultivar-group)] (GB:BAD17639.1); similar to Protein kinase [Medicago truncatula] (GB:ABE81143.1); contains InterPro domain Protein kinase-like; (InterPro:IPR011009); contains InterPro domain Leucine-rich repeat; (InterPro:IPR001611); contains InterPro domain Protein kinase; (InterPro:IPR000719); contains InterPro domain Leucine-rich repeat, plant specific; (InterPro:IPR007090); contains InterPro domain Serine/threonine protein kinase, active site; (InterPro:IPR008271); contains InterPro domain Leucine rich repeat, N-terminal; (InterPro:IPR013210)"
