ATnumber,BacterialPathogen,FungalPathogen,Herbivore,Virus,Cold,Heat,Osmotic,UVB,Wound,Drought,Genotoxic,Unannotated
At3g60420,0,0,0,0,1,1,1,1,1,1,1,0
At3g61580,0,0,0,0,1,0,0,0,0,0,0,0
At1g03730,0,0,0,0,1,0,0,0,0,0,0,0
At5g57660,0,0,0,0,1,0,0,0,0,0,0,0
At5g39760,0,0,0,0,1,0,0,0,0,0,0,0
At3g53620,0,0,0,0,1,0,0,0,0,0,0,0
At4g28330,0,0,0,0,1,0,0,0,0,0,0,0
At3g05580,0,0,0,0,1,0,0,0,0,0,0,0
At1g71950,0,0,0,0,1,0,0,0,0,0,0,0
At2g30640,0,0,0,0,1,0,0,0,0,0,0,0
At5g17860,0,0,0,0,1,1,1,1,1,1,0,0
At3g48510,0,0,0,0,1,1,1,1,0,1,1,0
At1g05340,0,0,0,0,1,1,1,1,1,1,1,0
At5g09440,0,0,0,0,1,1,1,1,1,1,0,0
At5g58670,0,0,0,0,1,1,1,1,1,1,0,0
At1g56600,0,0,1,0,1,1,1,1,0,1,0,0
At3g06500,0,0,0,0,1,1,1,1,1,1,0,0
At5g04250,0,0,0,0,1,1,1,0,1,1,0,0
At3g03640,0,0,0,0,1,0,0,0,1,1,0,0
At2g40350,0,0,0,0,1,0,1,0,1,0,1,0
At3g12510,0,0,0,0,1,1,1,1,1,0,1,0
At2g18890,0,0,0,0,1,0,1,1,0,0,1,0
At1g78240,0,0,0,0,1,1,0,0,0,0,0,0
At5g58070,0,0,0,0,1,1,1,0,1,0,0,0
At2g38465,0,0,0,0,1,1,1,1,0,0,0,0
At3g02990,0,0,0,0,1,1,1,0,0,0,0,0
At5g24570,0,0,0,0,1,1,1,1,1,0,0,0
At4g28150,0,0,0,0,1,1,1,0,0,0,0,0
At4g01550,0,0,0,0,1,1,1,0,0,0,0,0
At3g28530,0,0,0,0,1,1,1,0,0,0,0,0
At2g31360,0,0,0,0,1,1,0,0,0,0,0,0
At1g53430,0,0,0,0,1,1,1,0,0,0,0,0
At4g27820,0,0,1,0,1,1,0,0,0,0,0,0
At5g61810,0,0,0,0,1,1,1,0,1,0,0,0
At1g27760,0,0,1,0,1,1,1,1,0,0,0,0
At1g21130,0,0,0,0,1,1,1,1,0,0,0,0
At4g27830,0,0,1,0,1,1,1,1,0,0,0,0
At3g50410,0,0,0,0,1,1,1,0,0,0,0,0
At3g55760,0,0,0,1,1,1,1,0,1,0,0,0
At2g21180,0,0,0,1,1,1,1,0,0,0,0,0
At1g76270,0,0,0,0,1,1,0,0,0,0,0,0
At1g61380,0,0,0,0,1,1,0,0,0,0,0,0
At5g51830,0,0,0,0,1,1,1,1,0,0,0,0
At1g30620,0,0,0,0,1,1,1,1,0,0,0,0
At1g21110,0,0,0,0,1,1,1,1,0,0,0,0
At5g49900,0,0,0,0,1,1,1,0,1,0,0,0
At5g44110,0,0,1,0,1,1,0,1,0,0,0,0
At4g38400,0,0,0,0,1,1,0,0,1,0,0,0
At5g25110,0,0,0,0,1,0,1,0,1,0,0,0
At1g46768,0,0,0,1,1,0,1,0,0,0,0,0
At4g23920,0,0,0,0,1,0,1,0,0,0,0,0
At3g14890,0,0,0,0,1,0,1,0,0,0,0,0
At1g01500,0,0,0,0,1,0,1,0,0,0,0,0
At5g06760,0,0,0,0,1,0,1,0,0,0,0,0
At1g80110,0,0,0,0,1,0,1,0,0,0,0,0
At2g15970,0,0,0,0,1,0,1,1,1,0,0,0
At4g23450,0,0,0,0,1,0,1,1,0,0,0,0
At5g50720,0,0,0,0,1,0,1,0,1,0,0,0
At1g08900,0,0,0,0,1,0,0,0,0,0,0,0
At2g40880,0,0,0,1,1,0,0,0,0,0,0,0
At3g57760,0,0,0,1,1,0,0,1,1,0,0,0
At4g24160,0,0,0,0,1,0,0,1,0,0,0,0
At4g27970,0,0,0,0,1,0,0,1,0,0,0,0
At1g74750,0,0,0,0,1,0,0,1,0,0,0,0
At4g30830,0,0,0,0,1,0,0,0,0,0,0,0
At1g03905,0,0,0,0,1,0,0,1,0,0,0,0
At1g74840,0,0,0,0,1,0,0,1,0,0,0,0
At4g18270,0,0,0,0,1,0,0,1,0,0,0,0
At2g20370,0,0,0,1,1,0,0,0,0,0,0,0
At1g30360,0,0,0,0,1,0,0,0,1,0,0,0
At2g15320,0,0,0,0,1,0,0,0,1,0,0,0
At1g10090,0,0,0,0,1,0,0,0,1,0,0,0
At4g35770,0,0,0,0,1,1,1,1,1,1,1,0
At2g37360,0,0,0,0,1,1,1,0,0,0,0,0
At2g31940,0,0,0,0,1,1,1,1,0,0,0,0
At5g16910,0,0,0,0,1,0,1,0,1,0,0,0
At2g18350,0,0,0,1,1,0,1,0,0,0,0,0
At5g13190,0,0,0,1,1,0,0,1,1,0,0,0
At5g17040,0,0,0,0,1,0,0,1,0,0,0,0
At5g49450,0,0,0,1,1,1,1,1,1,0,0,0
At3g61060,0,0,0,0,1,1,1,1,1,0,0,0
At2g38790,0,0,0,0,1,1,1,1,0,1,0,0
At2g24240,0,0,0,1,1,1,1,0,0,1,0,0
At3g19580,0,0,0,0,1,1,1,1,1,1,0,0
At4g27410,0,0,0,0,1,1,1,1,1,1,1,0
At5g55970,0,0,0,0,1,1,1,0,0,0,0,0
At5g13320,0,0,0,0,1,0,0,1,1,1,1,0
At2g28210,0,0,0,1,1,1,1,1,0,1,0,0
At5g61010,0,0,0,0,1,1,0,1,0,0,0,0
At4g31875,0,0,0,0,1,0,0,0,0,0,0,0
At1g61740,0,0,0,0,1,0,0,0,0,0,0,0
At1g17170,0,0,0,0,1,1,0,0,1,1,1,0
At5g10100,0,0,0,0,1,1,1,1,0,1,1,0
At5g02020,0,0,0,0,1,1,1,1,0,1,0,0
At3g28210,0,0,0,1,1,1,1,1,1,1,1,0
At4g39830,0,0,0,0,1,0,1,1,0,1,1,0
At5g17760,0,0,0,1,1,0,1,1,1,1,0,0
At1g77450,0,0,0,0,1,0,1,1,1,1,0,0
At4g12480,0,0,0,1,1,1,1,1,1,1,1,0
At5g28080,0,0,0,0,1,1,0,0,0,0,0,0
At4g30650,0,1,0,1,1,1,0,1,1,0,0,0
At5g57100,0,0,0,0,1,1,0,0,0,0,0,0
At5g40880,0,0,0,0,1,1,0,1,0,0,0,0
At2g28900,1,0,0,0,1,1,0,1,1,0,0,0
At1g68470,0,0,0,0,1,1,1,0,0,0,0,0
At1g53440,0,0,0,0,1,1,0,0,0,0,0,0
At5g16010,0,0,0,0,1,0,1,0,0,0,0,0
At5g53590,0,0,1,1,1,0,1,0,0,0,0,0
At1g69830,1,0,0,1,1,0,1,1,0,0,0,0
At1g21670,0,0,0,0,1,0,1,0,0,0,0,0
At4g12430,0,0,0,0,1,0,1,1,0,0,0,0
At4g11350,0,0,0,0,1,0,1,0,0,0,0,0
At5g08000,0,0,0,0,1,0,1,0,0,0,0,0
At5g63790,0,0,0,0,1,0,1,0,0,0,0,0
At3g03170,0,0,0,0,1,0,1,0,0,0,0,0
At2g41180,0,0,0,0,1,0,1,1,0,0,0,0
At5g62150,0,0,0,0,1,0,1,1,0,0,0,0
At3g55840,0,0,0,0,1,0,1,0,1,0,0,0
At4g23870,0,0,0,0,1,0,1,1,0,0,0,0
At4g34990,0,0,0,0,1,0,1,1,1,0,0,0
At1g76700,0,0,0,0,1,0,0,0,0,0,0,0
At4g19200,0,0,0,0,1,0,0,0,0,0,0,0
At3g45260,0,0,0,0,1,1,0,0,0,0,0,0
At3g19680,1,0,0,0,1,1,1,1,1,1,0,0
At2g33830,0,0,0,0,1,1,1,1,0,1,0,0
At2g15960,0,0,0,1,1,1,1,1,1,0,0,0
At4g30280,0,0,0,0,1,1,1,1,1,0,0,0
At2g30250,0,0,0,0,1,1,1,1,0,0,1,0
At3g62150,0,0,1,0,1,0,1,1,1,1,0,0
At1g13210,0,0,0,0,1,1,1,1,1,1,0,0
At1g35350,0,0,0,0,1,0,1,1,1,1,1,0
At1g19370,0,0,0,0,1,0,0,0,0,0,0,0
At4g19960,0,0,0,0,1,1,0,0,1,1,0,0
At1g20440,0,0,0,0,1,1,1,0,1,0,0,0
At1g02400,0,0,0,1,1,0,1,1,1,0,0,0
At3g04010,0,0,0,1,1,0,1,1,1,0,0,0
At4g20830,0,0,0,0,1,0,1,1,1,0,0,0
At5g40540,0,0,0,0,1,0,0,1,1,0,0,0
At3g07650,0,0,0,0,1,1,1,1,0,0,0,0
At4g18880,0,0,0,0,1,0,1,1,0,0,0,0
At5g19240,0,0,1,1,1,0,1,1,1,0,0,0
At2g45560,1,0,0,1,1,1,0,1,1,0,0,0
At5g48260,0,0,0,0,1,0,0,0,0,0,0,0
At1g76590,0,0,0,0,1,1,1,0,1,1,0,0
At4g12470,0,0,0,0,1,1,1,1,1,1,1,0
At2g26560,0,0,0,0,1,1,1,1,1,1,1,0
At1g27200,0,0,0,0,1,1,1,0,0,1,0,0
At3g10300,0,0,0,0,1,1,1,1,1,1,0,0
At4g22590,0,0,0,0,1,1,1,1,1,1,0,0
At1g80130,0,1,1,0,1,1,1,1,1,0,0,0
At4g18070,0,0,0,0,1,1,0,0,1,0,0,0
At2g43500,0,0,1,0,1,1,1,1,0,0,0,0
At1g27910,0,0,0,1,1,1,0,0,1,0,0,0
At3g55580,0,0,0,0,1,1,0,0,0,0,0,0
At5g37440,0,0,0,0,1,1,0,0,0,0,0,0
At1g53035,0,0,0,0,1,1,0,0,0,0,0,0
At5g61370,0,0,0,0,1,1,0,0,0,0,0,0
At1g02270,0,0,1,0,1,0,0,0,0,0,0,0
At5g42570,0,0,0,0,1,0,1,0,1,0,0,0
At1g21790,0,0,0,0,1,0,1,0,1,0,0,0
At4g17550,0,0,1,0,1,0,1,0,0,0,0,0
At5g15850,0,0,1,1,1,0,1,1,0,0,0,0
At5g20790,0,0,0,0,1,0,1,1,0,0,0,0
At5g52660,0,0,0,0,1,0,1,0,0,0,0,0
At3g14050,0,0,0,0,1,0,1,1,0,0,0,0
At1g47710,0,0,0,0,1,0,0,0,0,0,0,0
At4g29440,0,0,0,0,1,0,0,0,0,0,0,0
At4g28320,0,0,0,1,1,0,0,0,0,0,0,0
At1g32860,0,0,0,0,1,0,0,0,1,0,0,0
At1g10080,0,0,0,0,1,0,0,0,1,0,0,0
At5g52570,0,0,1,0,1,1,1,1,1,1,0,0
At5g38710,0,0,0,0,1,1,1,1,1,1,0,0
At1g63090,0,0,0,0,1,0,0,0,1,1,0,0
At3g04060,0,0,0,0,1,0,1,1,0,0,1,0
At2g28550,0,0,1,0,1,1,0,0,0,0,0,0
At1g19450,0,0,1,0,1,0,1,0,0,0,0,0
At1g78600,0,0,0,0,1,0,1,1,0,0,0,0
At5g59400,0,0,1,0,1,0,1,0,0,0,0,0
At4g37320,0,0,0,0,1,0,1,1,0,0,0,0
At3g60200,0,0,0,0,1,0,0,0,0,0,0,0
At2g01150,0,0,0,0,1,1,1,1,0,1,0,0
At4g28703,0,0,0,0,1,0,1,1,0,0,0,0
At3g11580,0,0,0,0,1,1,1,1,1,1,0,0
At3g14770,0,0,1,0,1,1,1,1,0,0,0,0
At5g62020,0,0,1,0,1,1,1,1,0,0,0,0
At5g62130,0,0,1,0,1,1,1,1,0,0,0,0
At1g17050,0,0,1,0,1,1,0,1,0,0,0,0
At1g75390,0,0,0,0,1,1,0,0,0,0,0,0
At1g78290,0,0,1,0,1,0,1,0,0,0,0,0
At3g07600,0,0,0,0,1,0,1,0,0,1,0,0
At5g59720,0,0,0,1,1,1,1,1,1,1,0,0
At3g02850,0,0,0,0,1,1,1,1,1,1,1,0
At5g57530,0,0,0,0,1,0,1,1,1,1,1,0
At5g52690,0,0,0,0,1,0,0,0,0,1,0,0
At3g50950,0,0,0,0,1,0,0,0,0,1,0,0
At5g52760,0,0,0,1,1,1,1,1,1,1,1,0
At2g02250,0,0,0,0,1,0,0,1,1,1,1,0
At3g15500,0,0,0,0,1,1,1,0,1,1,0,0
At2g02010,0,0,0,0,1,0,1,1,1,1,1,0
At3g28580,0,0,0,0,1,1,1,1,1,1,1,0
At5g11210,0,0,0,1,1,0,1,1,1,1,1,0
At5g52680,0,0,0,0,1,0,0,0,0,1,1,0
At5g24600,0,0,0,0,1,0,1,1,0,1,1,0
At1g74360,0,0,0,0,1,1,1,1,1,1,0,0
At4g34480,0,0,0,0,1,1,1,0,0,1,0,0
At1g14780,0,0,0,0,1,0,1,0,1,1,0,0
At1g08050,0,0,0,0,1,0,1,1,0,1,0,0
At2g38290,0,0,0,1,1,0,0,1,0,1,0,0
At4g01026,0,0,0,0,1,1,1,0,0,1,0,0
At2g29450,0,0,1,0,1,1,1,0,1,1,0,0
At5g22530,0,0,0,1,1,1,1,1,0,1,1,0
At5g59490,0,0,0,1,1,0,1,0,1,1,1,0
At4g35180,0,0,0,0,1,1,1,1,1,1,1,0
At4g13340,0,0,0,0,1,1,1,0,1,1,0,0
At2g35980,0,0,0,0,1,1,1,1,0,1,1,0
At1g55780,0,0,0,0,1,1,1,0,0,1,1,0
At4g37290,0,0,0,1,1,1,1,1,1,1,1,0
At3g28740,0,0,0,0,1,1,1,1,1,1,1,0
At4g09100,0,0,0,0,1,1,1,1,0,1,1,0
At1g14890,0,0,0,0,1,0,0,0,0,1,0,0
At5g23220,0,0,0,0,1,1,0,0,0,0,1,0
At1g10340,0,0,0,0,1,1,1,1,1,0,1,0
At2g31085,0,0,0,0,1,1,0,1,1,0,1,0
At5g07100,0,0,0,0,1,1,1,1,1,0,1,0
At1g67980,0,0,0,0,1,1,1,1,0,0,1,0
At3g59480,0,0,0,0,1,0,1,0,0,0,1,0
At4g09110,0,0,0,1,1,0,0,1,0,0,1,0
At1g03700,0,0,0,1,1,0,1,1,0,0,1,0
At2g30130,0,0,0,0,1,1,0,1,0,0,1,0
At1g69930,0,0,0,0,1,1,1,1,1,0,1,0
At1g14550,0,0,0,0,1,0,0,1,1,0,1,0
At4g14630,0,0,0,0,1,0,0,0,0,0,1,0
At5g54700,0,0,0,0,1,0,0,0,0,0,1,0
At4g22070,0,0,0,1,1,1,1,1,1,0,1,0
At3g63380,0,0,0,0,1,1,1,1,1,0,1,0
At1g05880,0,0,0,0,1,1,0,1,0,0,1,0
At5g48400,0,0,0,0,1,0,1,1,0,0,1,0
At3g03870,0,0,0,0,1,1,1,0,0,0,1,0
At1g36640,0,0,0,1,1,0,0,0,0,0,1,0
At5g27760,0,0,0,0,1,0,0,1,0,0,1,0
At2g23760,0,0,0,0,1,0,1,0,0,0,1,0
At1g57630,0,0,0,0,1,1,1,1,1,0,1,0
At5g44990,0,0,0,1,1,0,0,1,1,0,1,0
At1g70170,0,0,0,0,1,1,0,1,0,0,0,0
At4g25380,0,0,0,0,1,1,1,0,0,0,0,0
At5g58780,0,0,0,0,1,1,0,0,0,0,0,0
At5g05790,0,0,0,0,1,1,1,0,0,0,0,0
At3g29670,0,0,0,0,1,1,1,0,0,0,0,0
At5g54300,0,0,1,0,1,1,1,1,1,0,0,0
At5g03720,0,0,0,0,1,1,1,1,0,0,0,0
At1g22985,0,0,0,0,1,1,1,0,0,0,0,0
At3g51750,0,0,1,1,1,1,1,0,0,0,0,0
At1g58340,0,0,0,0,1,1,1,1,0,0,0,0
At1g21360,0,0,0,0,1,1,1,0,0,0,0,0
At3g57750,0,0,0,0,1,1,0,0,0,0,0,0
At5g48070,0,0,0,1,1,1,1,0,0,0,0,0
At1g29670,1,0,0,0,1,1,1,1,1,0,0,0
At1g80380,0,0,0,0,1,1,1,0,0,0,0,0
At3g02800,0,0,0,0,1,1,1,1,0,0,0,0
At2g26820,0,0,0,1,1,1,1,0,0,0,0,0
At3g22930,0,0,0,0,1,1,0,1,0,0,0,0
At3g60450,0,0,0,0,1,1,0,1,1,0,0,0
At1g78820,0,0,0,0,1,0,1,1,0,0,0,0
At5g61560,0,0,0,0,1,0,1,1,0,0,0,0
At4g15120,0,0,0,0,1,0,1,0,0,0,0,0
At5g24110,0,0,0,0,1,0,1,1,0,0,0,0
At1g56060,0,0,0,0,1,0,1,1,1,0,0,0
At4g16920,0,0,0,0,1,0,1,0,0,0,0,0
At1g51820,0,0,0,0,1,0,1,0,1,0,0,0
At5g59430,0,0,0,0,1,0,1,0,0,0,0,0
At1g34260,0,0,0,0,1,0,1,0,0,0,0,0
At5g18270,0,0,0,0,1,0,1,1,0,0,0,0
At3g01510,0,0,0,0,1,0,1,0,0,0,0,0
At3g47600,0,0,0,0,1,0,1,1,0,0,0,0
At1g67810,0,0,0,0,1,0,1,1,1,0,0,0
At3g19010,0,0,0,0,1,0,1,1,0,0,0,0
At5g44530,0,0,1,0,1,0,1,1,0,0,0,0
At2g34790,0,0,0,0,1,0,0,0,0,0,0,0
At4g18950,0,0,0,1,1,0,0,0,1,0,0,0
At2g02340,0,0,0,0,1,0,0,0,0,0,0,0
At4g16820,0,0,0,0,1,0,0,0,0,0,0,0
At1g14540,0,0,0,0,1,0,0,1,0,0,0,0
At5g22540,0,0,0,1,1,0,0,1,0,0,0,0
At5g60350,0,0,0,0,1,0,0,0,0,0,0,0
At2g16900,0,0,0,0,1,0,0,0,0,0,0,0
At4g39640,0,0,0,0,1,0,0,1,0,0,0,0
At4g36030,0,0,0,0,1,0,0,1,0,0,0,0
At3g26970,0,0,0,1,1,0,0,1,1,0,0,0
At5g19070,0,0,0,0,1,0,0,0,0,0,0,0
At5g41610,0,0,0,0,1,0,0,1,0,0,0,0
At3g48640,0,0,0,0,1,0,0,1,0,0,0,0
At1g07570,0,0,0,1,1,0,0,0,0,0,0,0
At2g30400,0,0,0,1,1,0,0,0,0,0,0,0
At4g33240,0,0,0,1,1,0,0,0,0,0,0,0
At3g03990,0,0,0,0,1,0,0,0,1,0,0,0
At5g46480,0,0,0,0,1,0,0,1,0,0,0,0
At5g67090,0,0,0,0,1,0,0,0,0,0,0,0
At1g78460,0,0,0,0,1,0,0,0,0,0,0,0
At3g57540,0,0,1,0,1,1,1,1,0,1,0,0
At1g52690,0,0,0,1,1,1,1,1,0,0,0,0
At5g40780,0,0,0,0,1,1,1,1,1,1,1,0
At3g52400,0,0,0,0,1,1,1,1,1,1,1,0
At4g20780,0,0,0,0,1,1,1,1,0,0,0,0
At5g24590,0,0,0,0,1,1,0,1,1,1,0,0
At2g24100,0,0,1,0,1,1,1,1,1,0,0,0
At4g30290,0,0,0,0,1,0,1,1,1,0,0,0
At5g48540,0,0,1,1,1,0,1,1,1,0,0,0
At5g65140,0,0,0,0,1,1,1,1,0,0,1,0
At3g13100,0,0,0,0,1,1,1,1,1,1,1,0
At5g46910,0,0,0,0,1,0,0,1,0,0,0,0
At1g79660,0,0,0,0,1,0,0,0,0,0,0,0
At4g33070,0,0,0,1,1,1,0,1,1,1,0,0
At2g40900,0,0,0,0,1,1,1,1,0,1,0,0
At5g07070,0,0,0,0,1,0,0,0,1,1,0,0
At1g78310,0,0,0,0,1,1,1,0,0,0,0,0
At5g20830,0,0,0,1,1,1,1,1,0,0,0,0
At4g14580,0,0,0,0,1,1,1,0,0,0,0,0
At5g63330,0,0,0,0,1,0,0,0,0,0,0,0
At2g23340,0,0,1,0,1,0,0,0,1,0,0,0
At1g62510,0,0,1,0,1,1,1,0,1,0,0,0
At5g06530,1,0,0,0,1,1,1,0,0,1,0,0
At1g63720,0,0,0,0,1,1,1,1,1,0,0,0
At3g03670,0,0,0,0,1,1,1,1,1,1,1,0
At5g02200,0,0,0,1,1,1,0,0,1,1,0,0
At5g52710,0,0,0,0,1,1,1,1,1,1,1,0
At2g13810,0,0,0,1,1,1,1,1,1,1,1,0
At4g19720,0,0,0,0,1,1,1,0,0,1,1,0
At2g25510,0,0,0,0,1,1,1,1,1,1,1,0
At2g05530,0,0,0,0,1,1,1,1,1,1,1,0
At5g41280,0,0,0,0,1,1,1,1,1,1,1,0
At4g26380,0,0,0,0,1,0,0,0,0,1,1,0
At5g17980,0,0,0,0,1,1,1,1,1,1,1,0
At1g12950,0,0,0,0,1,1,0,0,0,1,0,0
At4g38420,0,0,0,0,1,0,1,1,0,1,0,0
At1g22990,0,0,0,0,1,1,1,1,0,1,0,0
At3g06490,0,0,0,0,1,1,1,1,1,1,0,0
At1g43160,0,0,0,0,1,1,1,1,1,1,0,0
At4g26690,0,0,0,0,1,0,1,0,0,1,0,0
At3g53600,0,0,0,0,1,0,0,0,0,1,0,0
At2g02310,0,0,0,0,1,0,0,0,0,1,0,0
At2g28780,0,0,0,0,1,0,1,0,1,1,1,0
At2g43000,0,0,0,0,1,1,1,1,1,0,1,0
At5g24550,0,0,0,0,1,1,1,1,1,0,1,0
At3g01175,0,0,0,0,1,1,0,1,0,0,1,0
At1g22110,0,0,0,0,1,1,0,0,0,0,0,0
At1g31580,0,0,0,0,1,1,0,1,1,0,0,0
At2g41880,0,0,0,0,1,1,1,1,0,0,0,0
At4g33050,0,0,0,0,1,1,1,1,0,0,0,0
At3g47470,0,0,0,0,1,0,1,0,0,0,0,0
At5g59515,0,0,0,0,1,0,1,1,1,0,0,0
At3g09910,0,0,0,0,1,0,1,0,0,0,0,0
At1g79360,0,0,0,0,1,0,1,0,0,0,0,0
At4g11370,0,0,0,0,1,0,1,1,0,0,0,0
At5g56160,0,0,0,0,1,0,1,0,1,0,0,0
At4g01010,0,0,0,0,1,0,1,1,0,0,0,0
At5g02640,0,0,0,0,1,0,1,0,0,0,0,0
At5g43520,0,0,0,0,1,0,0,0,0,0,0,0
At2g45760,0,0,0,1,1,0,0,1,0,0,0,0
At1g09940,0,0,0,0,1,0,0,1,1,0,0,0
At5g18360,0,0,0,0,1,0,0,0,0,0,0,0
At2g21120,0,0,0,0,1,0,0,0,0,0,0,0
At5g24540,0,0,0,0,1,0,0,0,0,0,0,0
At5g12340,0,0,0,0,1,0,0,1,1,0,0,0
At4g29050,0,0,0,0,1,0,0,1,0,0,0,0
At1g18380,0,0,0,0,1,0,0,1,0,0,0,0
At1g74710,0,0,0,0,1,0,0,1,0,0,0,0
At3g11660,0,0,0,0,1,0,0,0,0,0,0,0
At5g47390,0,0,0,0,1,0,0,0,0,0,0,0
At4g19520,0,0,0,0,1,0,0,0,0,0,0,0
At3g14470,0,0,0,0,1,0,0,1,0,0,0,0
At4g19680,0,0,0,0,1,0,0,1,1,0,0,0
At4g12500,0,0,0,0,1,0,0,1,1,0,0,0
At4g15310,0,0,0,1,1,0,0,0,0,0,0,0
At4g35900,0,0,0,1,1,0,0,0,0,0,0,0
At1g10690,0,0,0,1,1,0,0,0,0,0,0,0
At4g17080,0,0,0,0,1,0,0,0,0,0,0,0
At1g66890,0,0,0,0,1,0,0,0,0,0,0,0
At4g36910,0,0,0,0,1,0,0,0,0,0,0,0
At5g67350,0,0,0,0,1,0,0,0,0,0,0,0
At5g67440,0,0,0,0,1,0,0,0,0,0,0,0
At5g64340,0,0,0,0,1,0,0,0,0,0,0,0
At5g64370,0,0,0,0,1,0,0,0,0,0,0,0
At5g57970,0,0,0,0,1,0,0,0,0,0,0,0
At5g53360,0,0,0,0,1,0,0,0,0,0,0,0
At5g51770,0,0,0,0,1,0,0,0,0,0,0,0
At5g47250,0,0,0,0,1,0,0,0,0,0,0,0
At5g39030,0,0,0,0,1,0,0,0,0,0,0,0
At5g37930,0,0,0,0,1,0,0,0,0,0,0,0
At5g17880,0,0,0,0,1,0,0,0,0,0,0,0
At5g12890,0,0,0,0,1,0,0,0,0,0,0,0
At5g12160,0,0,0,0,1,0,0,0,0,0,0,0
At5g07220,0,0,0,0,1,0,0,0,0,0,0,0
At3g62980,0,0,0,0,1,0,0,0,0,0,0,0
At3g61020,0,0,0,0,1,0,0,0,0,0,0,0
At3g59560,0,0,0,0,1,0,0,0,0,0,0,0
At3g57770,0,0,0,0,1,0,0,0,0,0,0,0
At3g52155,0,0,0,0,1,0,0,0,0,0,0,0
At3g52060,0,0,0,0,1,0,0,0,0,0,0,0
At4g39190,0,0,0,0,1,0,0,0,0,0,0,0
At4g38520,0,0,0,0,1,0,0,0,0,0,0,0
At4g26980,0,0,0,0,1,0,0,0,0,0,0,0
At4g26160,0,0,0,0,1,0,0,0,0,0,0,0
At4g08930,0,0,0,0,1,0,0,0,0,0,0,0
At3g06140,0,0,0,0,1,0,0,0,0,0,0,0
At3g11100,0,0,0,0,1,0,0,0,0,0,0,0
At1g33360,0,0,0,0,1,0,0,0,0,0,0,0
At3g28920,0,0,0,0,1,0,0,0,0,0,0,0
At1g14820,0,0,0,0,1,0,0,0,0,0,0,0
At3g26810,0,0,0,0,1,0,0,0,0,0,0,0
At3g09970,0,0,0,0,1,0,0,0,0,0,0,0
At3g06380,0,0,0,0,1,0,0,0,0,0,0,0
At3g09310,0,0,0,0,1,0,0,0,0,0,0,0
At1g12400,0,0,0,0,1,0,0,0,0,0,0,0
At1g71190,0,0,0,0,1,0,0,0,0,0,0,0
At1g76730,0,0,0,0,1,0,0,0,0,0,0,0
At1g29950,0,0,0,0,1,0,0,0,0,0,0,0
At1g74510,0,0,0,0,1,0,0,0,0,0,0,0
At1g74300,0,0,0,0,1,0,0,0,0,0,0,0
At1g29160,0,0,0,0,1,0,0,0,0,0,0,0
At1g12220,0,0,0,0,1,0,0,0,0,0,0,0
At1g07640,0,0,0,0,1,0,0,0,0,0,0,0
At1g32700,0,0,0,0,1,0,0,0,0,0,0,0
At1g80940,0,0,0,0,1,0,0,0,0,0,0,0
At1g27520,0,0,0,0,1,0,0,0,0,0,0,0
At1g06630,0,0,0,0,1,0,0,0,0,0,0,0
At2g22090,0,0,0,0,1,0,0,0,0,0,0,0
At1g31120,0,0,0,0,1,0,0,0,0,0,0,0
At2g21950,0,0,0,0,1,0,0,0,0,0,0,0
At1g79030,0,0,0,0,1,0,0,0,0,0,0,0
At1g67490,0,0,0,0,1,0,0,0,0,0,0,0
At1g78890,0,0,0,0,1,0,0,0,0,0,0,0
At1g10150,0,0,0,0,1,0,0,0,0,0,0,0
At1g05230,0,0,0,0,1,0,0,0,0,0,0,0
At2g02420,0,0,0,0,1,0,0,0,0,0,0,0
At2g34470,0,0,0,0,1,0,0,0,0,0,0,0
At5g49980,1,0,0,0,1,0,0,0,0,0,0,0
At1g18170,1,0,0,0,1,0,0,0,0,0,0,0
At3g01660,1,0,0,0,1,0,0,0,0,0,0,0
At2g23200,0,0,0,0,1,0,0,0,0,0,0,0
At1g66920,0,0,0,0,1,0,0,0,0,0,0,0
At5g09460,0,0,0,0,1,0,0,0,0,0,0,0
At3g56830,0,0,0,0,1,0,0,0,0,0,0,0
At5g16800,0,0,0,0,1,0,0,0,0,0,0,0
At5g26595,0,0,0,0,1,0,0,0,0,0,0,0
At5g56380,0,0,0,0,1,0,0,0,0,0,0,0
At5g45250,0,0,0,0,1,0,0,0,0,0,0,0
At5g18650,0,0,0,0,1,0,0,0,0,0,0,0
At5g13760,0,0,0,0,1,0,0,0,0,0,0,0
At3g56440,0,0,0,0,1,0,0,0,0,0,0,0
At3g51420,0,0,0,0,1,0,0,0,0,0,0,0
At3g50920,0,0,0,0,1,0,0,0,0,0,0,0
At3g46530,0,0,0,0,1,0,0,0,0,0,0,0
At4g29220,0,0,0,0,1,0,0,0,0,0,0,0
At4g19660,0,0,0,0,1,0,0,0,0,0,0,0
At4g19670,0,0,0,0,1,0,0,0,0,0,0,0
At4g12010,0,0,0,0,1,0,0,0,0,0,0,0
At4g10470,0,0,0,0,1,0,0,0,0,0,0,0
At4g05390,0,0,0,0,1,0,0,0,0,0,0,0
At1g22040,0,0,0,0,1,0,0,0,0,0,0,0
At3g12560,0,0,0,0,1,0,0,0,0,0,0,0
At3g20680,0,0,0,0,1,0,0,0,0,0,0,0
At3g23690,0,0,0,0,1,0,0,0,0,0,0,0
At3g12950,0,0,0,0,1,0,0,0,0,0,0,0
At3g05230,0,0,0,0,1,0,0,0,0,0,0,0
