contig,O_sativa_locus_annotation,Functionnal_Annotation_IDs,Functionnal_Annotation_IDs,Functionnal_Annotation_IDs,Functionnal_Annotation_IDs,Functionnal_Annotation_IDs,A_thaliana_locus,Gene_Symbol,Description
S_5sp_contig06856_RC,"LOC_Os08g31470.2|13108.m03265|cDNA peptidase, trypsin-like serine and cysteine proteases, putative, expressed",,,,,,AT5G45030.1,,Trypsin family protein
S_5sp_contig06860_RC,LOC_Os08g31470.4|13108.m09375|cDNA,,,,,,AT5G45030.1,,Trypsin family protein
S_5sp_contig06862_RC,LOC_Os08g31470.4|13108.m09375|cDNA,,,,,,AT5G45030.1,,Trypsin family protein
S_5sp_contig06903_RC,"LOC_Os10g36810.1|13110.m03342|cDNA plus-3 domain containing protein, putative, expressed","PF02201,PF03126,PF02213",PTHR14445,KOG1946,,,AT3G51120.1,,DNA binding;zinc ion binding;nucleic acid binding;nucleic acid binding
S_5sp_contig06925,LOC_Os06g06040.3|13106.m00607|cDNA expressed protein,"PF05724,PF08241",,,,,AT2G43940.1,"ATHOL3,HOL3",S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
S_5sp_contig06948,"LOC_Os06g47330.2|13106.m05022|cDNA dynamin family protein, putative, expressed","PF00350,PF00009",PTHR11216,,,,AT3G20290.1,"ATEHD1,EHD1",EPS15 homology domain 1
S_5sp_contig06984,"LOC_Os08g43360.3|13108.m04693|cDNA RNA recognition motif containing protein, putative, expressed",PF00076,PTHR10501,,,,AT1G21320.1,,nucleotide binding;nucleic acid binding
S_5sp_contig06985,LOC_Os08g43360.3|13108.m04693|cDNA,PF00076,PTHR10501,,,,AT1G21320.1,,nucleotide binding;nucleic acid binding
S_5sp_contig07018_RC,"LOC_Os06g10890.2|13106.m10525|cDNA sterol carrier protein-2, putative, expressed",PF02036,,KOG4170,,,AT5G42890.1,"ATSCP2,SCP2",sterol carrier protein 2
S_5sp_contig07153,LOC_Os03g16369.2|13103.m01947|cDNA,PF01480,PTHR23148,KOG2146,,K13171,AT2G29210.1,,splicing factor PWI domain-containing protein
S_5sp_contig07154,LOC_Os03g16369.2|13103.m01947|cDNA,PF01480,PTHR23148,KOG2146,,K13171,AT2G29210.1,,splicing factor PWI domain-containing protein
S_5sp_contig07189,"LOC_Os10g39620.2|13110.m03636|cDNA ubiquitin family protein, putative, expressed","PF11976,PF00240,PF00627",PTHR10677,KOG0010,,,AT2G17200.1,DSK2,ubiquitin family protein
S_5sp_contig07190,"LOC_Os10g39620.6|13110.m03640|cDNA ubiquitin family protein, putative, expressed","PF11976,PF00240",PTHR10677,KOG0010,,,AT2G17200.1,DSK2,ubiquitin family protein
S_5sp_contig07210,"LOC_Os03g25450.1|13103.m03002|cDNA h/ACA ribonucleoprotein complex subunit 4, putative, expressed","PF08068,PF01509,PF01472",PTHR23127,KOG2529,5.4.99.-,K11131,AT3G57150.1,"AtCBF5,AtNAP57,CBF5,NAP57",homologue of NAP57
S_5sp_contig07249,"LOC_Os06g12260.3|13106.m01339|cDNA N-rich protein, putative, expressed",PF10539,PTHR23230:SF13,,,,AT2G32910.1,,DCD (Development and Cell Death) domain protein
S_5sp_contig07435,"LOC_Os04g42600.2|13104.m04210|cDNA polyadenylate-binding protein, putative, expressed","PF00076,PF00658",PTHR10432,KOG0123,,K13126,AT4G34110.1,"ATPAB2,PAB2,PABP2",poly(A) binding protein 2
S_5sp_contig07437,LOC_Os04g42600.2|13104.m04210|cDNA,"PF00076,PF00658",PTHR10432,KOG0123,,K13126,AT4G34110.1,"ATPAB2,PAB2,PABP2",poly(A) binding protein 2
S_5sp_contig07445,LOC_Os04g42600.2|13104.m04210|cDNA,"PF00076,PF00658",PTHR10432,KOG0123,,K13126,AT4G34110.1,"ATPAB2,PAB2,PABP2",poly(A) binding protein 2
S_5sp_contig07460,"LOC_Os02g21660.3|13102.m02429|cDNA L1P family of ribosomal proteins domain containing protein, expressed",PF00687,PTHR23105,,,,AT1G08360.1,,Ribosomal protein L1p/L10e family
S_5sp_contig07471_RC,LOC_Os03g62640.5|13103.m06929|cDNA,PF03194,PTHR12375,,,,AT5G17440.1,,LUC7 related protein
S_5sp_contig07472_RC,LOC_Os03g62640.5|13103.m06929|cDNA,PF03194,PTHR12375,,,,AT5G17440.1,,LUC7 related protein
S_5sp_contig07473_RC,LOC_Os03g62640.5|13103.m06929|cDNA,PF03194,PTHR12375,,,,AT5G17440.1,,LUC7 related protein
S_5sp_contig07523,LOC_Os08g37610.2|13108.m03966|cDNA expressed protein,PF07766,PTHR14009,KOG1043,,,AT3G11560.2,,LETM1-like protein
S_5sp_contig07595,LOC_Os06g10430.3|13106.m01129|cDNA,PF06972,PTHR12758:SF6,,,,AT3G13990.2,,Kinase-related protein of unknown function (DUF1296)
S_5sp_contig07611,"LOC_Os03g09970.4|13103.m12867|cDNA sulfate transporter, putative, expressed","PF00916,PF01740",PTHR11814,KOG0236,,,AT1G22150.1,SULTR1;3,sulfate transporter 1;3
S_5sp_contig07613,LOC_Os03g09970.4|13103.m12867|cDNA,"PF00916,PF01740",PTHR11814,KOG0236,,,AT1G22150.1,SULTR1;3,sulfate transporter 1;3
S_5sp_contig07634,"LOC_Os11g33240.3|13111.m03253|cDNA citrate synthase, putative, expressed",PF00285,PTHR11739,KOG2617,,,AT2G44350.1,"ATCS,CSY4",Citrate synthase family protein
S_5sp_contig07641,LOC_Os11g33240.3|13111.m03253|cDNA,PF00285,PTHR11739,KOG2617,,,AT2G44350.1,"ATCS,CSY4",Citrate synthase family protein
S_5sp_contig07643,LOC_Os02g10070.2|13102.m01113|cDNA,PF00285,PTHR11739,KOG2617,2.3.3.1,K01647,AT2G44350.1,"ATCS,CSY4",Citrate synthase family protein
S_5sp_contig07650,LOC_Os11g04200.1|13111.m00368|cDNA,PF04006,PTHR17039,KOG2600,,K14559,AT5G66540.1,,
S_5sp_contig07679,LOC_Os01g16000.2|13101.m14934|cDNA,PF00650,PTHR10174,KOG1470,,,AT1G22180.2,,Sec14p-like phosphatidylinositol transfer family protein
S_5sp_contig07743,"LOC_Os02g10970.3|13102.m01233|cDNA peptidyl-prolyl cis-trans isomerase, putative, expressed",PF00160,PTHR11071,KOG0546,,,AT3G63400.1,,Cyclophilin-like peptidyl-prolyl cis-trans isomerase family protein
S_5sp_contig07745,LOC_Os02g10970.3|13102.m01233|cDNA,PF00160,PTHR11071,KOG0546,,,AT3G63400.1,,Cyclophilin-like peptidyl-prolyl cis-trans isomerase family protein
S_5sp_contig07746,LOC_Os02g10970.3|13102.m01233|cDNA,PF00160,PTHR11071,KOG0546,,,AT3G63400.1,,Cyclophilin-like peptidyl-prolyl cis-trans isomerase family protein
S_5sp_contig07773_RC,LOC_Os12g03470.5|13112.m00307|cDNA,,,,,,AT3G10740.1,"ARAF,ARAF1,ASD1,ATASD1",alpha-L-arabinofuranosidase 1
S_5sp_contig07800,"LOC_Os11g39370.2|13111.m03888|cDNA BRASSINOSTEROID INSENSITIVE 1-associated receptor kinase 1 precursor, putative, expressed","PF08263,PF00560,PF00069,PF07714",PTHR23258,KOG2345,,,AT5G10290.1,,leucine-rich repeat transmembrane protein kinase family protein
S_5sp_contig07818,LOC_Os06g24730.3|13106.m02655|cDNA,PF00561,PTHR10992,KOG1454,,,AT5G13800.1,"CRN1,PPH",pheophytinase
S_5sp_contig07826,"LOC_Os03g54850.1|13103.m05956|cDNA NLI interacting factor-like phosphatase, putative, expressed",PF03031,,,,,AT4G26190.1,,Haloacid dehalogenase-like hydrolase (HAD) superfamily protein
S_5sp_contig07876,"LOC_Os06g36770.3|13106.m03806|cDNA serine/threonine protein phosphatase 2A 55 kDa regulatory subunit B, putative, expressed",PF00400,PTHR11871,KOG1354,,,AT1G17720.1,ATB BETA,"Protein phosphatase 2A, regulatory subunit PR55"
S_5sp_contig07882,LOC_Os06g36770.3|13106.m03806|cDNA,PF00400,PTHR11871,KOG1354,,,AT1G17720.1,ATB BETA,"Protein phosphatase 2A, regulatory subunit PR55"
S_5sp_contig07889_RC,"LOC_Os05g13950.1|13105.m01464|cDNA eukaryotic translation initiation factor 3 subunit E-interacting protein, putative, expressed",PF10255,PTHR13242,KOG3677,,,AT5G25754.1,,RNA polymerase I-associated factor PAF67
S_5sp_contig07960_RC,LOC_Os04g42095.1|13104.m29426|cDNA,"PF08132,PF01536",PTHR11570,KOG0788,4.1.1.50,K01611,AT3G25570.1,,Adenosylmethionine decarboxylase family protein
S_5sp_contig07978_RC,LOC_Os04g51820.3|13104.m11947|cDNA,PF02386,,,,,AT4G10310.1,"ATHKT1,HKT1",high-affinity K+ transporter 1
S_5sp_contig07983_RC,LOC_Os04g51820.3|13104.m11947|cDNA,PF02386,,,,,AT4G10310.1,"ATHKT1,HKT1",high-affinity K+ transporter 1
S_5sp_contig08010_RC,LOC_Os01g13100.3|13101.m01439|cDNA,"PF00013,PF10469",,KOG2814,,,AT3G16230.2,,Predicted eukaryotic LigT
S_5sp_contig08015_RC,LOC_Os01g13100.3|13101.m01439|cDNA,"PF00013,PF10469",,KOG2814,,,AT3G16230.2,,Predicted eukaryotic LigT
S_5sp_contig08040,"LOC_Os02g44642.1|13102.m04995|cDNA STE_MEKK_ste11_MAP3K.10 - STE kinases include homologs to sterile 7, sterile 11 and sterile 20 from yeast, expressed","PF00069,PF07714",PTHR22986,KOG0198,,,AT1G63700.1,"EMB71,MAPKKK4,YDA",Protein kinase superfamily protein
S_5sp_contig08041,LOC_Os02g44642.1|13102.m04995|cDNA,"PF00069,PF07714",PTHR22986,KOG0198,,,AT1G63700.1,"EMB71,MAPKKK4,YDA",Protein kinase superfamily protein
S_5sp_contig08043,LOC_Os02g44642.1|13102.m04995|cDNA,"PF00069,PF07714",PTHR22986,KOG0198,,,AT1G63700.1,"EMB71,MAPKKK4,YDA",Protein kinase superfamily protein
S_5sp_contig08045,"LOC_Os04g47240.3|13104.m04781|cDNA STE_MEKK_ste11_MAP3K.17 - STE kinases include homologs to sterile 7, sterile 11 and sterile 20 from yeast, expressed","PF00069,PF07714",PTHR22986,KOG0198,,,AT1G63700.1,"EMB71,MAPKKK4,YDA",Protein kinase superfamily protein
S_5sp_contig08049,LOC_Os04g47240.3|13104.m04781|cDNA,"PF00069,PF07714",PTHR22986,KOG0198,,,AT1G63700.1,"EMB71,MAPKKK4,YDA",Protein kinase superfamily protein
S_5sp_contig08050,LOC_Os02g44642.1|13102.m04995|cDNA,"PF00069,PF07714",PTHR22986,KOG0198,,,AT1G63700.1,"EMB71,MAPKKK4,YDA",Protein kinase superfamily protein
S_5sp_contig08122_RC,LOC_Os05g23130.1|13105.m02343|cDNA expressed protein,,,,,,AT5G40690.1,,
S_5sp_contig08163,LOC_Os07g01060.3|13107.m00006|cDNA,,,,,,AT2G39950.1,,
S_5sp_contig08192,LOC_Os02g05310.4|13102.m00571|cDNA,"PF08920,PF02985",PTHR12097,KOG0213,,K12828,AT5G64270.1,,"splicing factor, putative"
S_5sp_contig08193,LOC_Os02g05310.4|13102.m00571|cDNA,"PF08920,PF02985",PTHR12097,KOG0213,,K12828,AT5G64270.1,,"splicing factor, putative"
S_5sp_contig08200_RC,"LOC_Os03g63360.1|13103.m07022|cDNA glutathione S-transferase, putative, expressed",PF10063,,,,,AT1G28140.1,,
S_5sp_contig08227,"LOC_Os04g57310.2|13104.m05992|cDNA thiol-disulphide oxidoreductase DCC, putative, expressed",PF04134,,,,,AT5G50100.1,,Putative thiol-disulphide oxidoreductase DCC
S_5sp_contig08239,LOC_Os01g06270.2|13101.m00614|cDNA expressed protein,,,,,,AT5G13560.1,,
S_5sp_contig08244,LOC_Os01g06270.2|13101.m00614|cDNA,,,,,,AT5G13560.1,,
S_5sp_contig08245,LOC_Os01g06270.2|13101.m00614|cDNA,,,,,,AT5G13560.1,,
S_5sp_contig08251,LOC_Os06g46450.2|13106.m04910|cDNA,PF00348,PTHR12001,KOG0776,2.5.1.1,K14066,AT2G34630.2,"GPPS,GPS1",geranyl diphosphate synthase 1
S_5sp_contig08256,"LOC_Os05g45960.1|13105.m04892|cDNA aldehyde dehydrogenase, putative, expressed",,,,,,,,
S_5sp_contig08264,LOC_Os03g55320.3|13103.m06018|cDNA,PF00481,PTHR13832,,,,AT4G33920.1,,Protein phosphatase 2C family protein
S_5sp_contig08429,"LOC_Os12g02830.3|13112.m00232|cDNA SNF7 domain containing protein, putative, expressed",PF03357,PTHR22761,,,,AT4G29160.1,SNF7.1,SNF7 family protein
S_5sp_contig08431,LOC_Os12g02830.2|13112.m00231|cDNA,PF03357,PTHR22761,KOG1656,,,AT4G29160.1,SNF7.1,SNF7 family protein
S_5sp_contig08468_RC,LOC_Os02g51810.1|13102.m05896|cDNA expressed protein,"PF01425,PF07719,PF00515",PTHR11895,KOG1211,,,AT5G09420.1,"ATTOC64-V,MTOM64,TOC64-V",translocon at the outer membrane of chloroplasts 64-V
S_5sp_contig08469_RC,LOC_Os02g51810.2|13102.m05897|cDNA expressed protein,PF01425,PTHR11895,KOG1211,,,AT5G09420.1,"ATTOC64-V,MTOM64,TOC64-V",translocon at the outer membrane of chloroplasts 64-V
S_5sp_contig08495,"LOC_Os01g44230.2|13101.m04586|cDNA transcription factor X1, putative, expressed","PF03470,PF03468,PF03469",PTHR21596,,,,AT3G48670.1,"IDN2,RDM12",XH/XS domain-containing protein
S_5sp_contig08496,LOC_Os01g44230.2|13101.m04586|cDNA,"PF03470,PF03468,PF03469",PTHR21596,,,,AT3G48670.1,"IDN2,RDM12",XH/XS domain-containing protein
S_5sp_contig08498,"LOC_Os01g03570.1|13101.m00306|cDNA transcription factor X1, putative, expressed","PF03468,PF03469",PTHR21596,,,,AT3G48670.1,"IDN2,RDM12",XH/XS domain-containing protein
S_5sp_contig08505,"LOC_Os04g52450.2|13104.m05377|cDNA aminotransferase, putative, expressed",PF00202,PTHR11986,KOG1404,,,AT3G22200.1,"GABA-T,HER1,POP2",Pyridoxal phosphate (PLP)-dependent transferases superfamily protein
S_5sp_contig08506,LOC_Os04g52450.2|13104.m05377|cDNA,PF00202,PTHR11986,KOG1404,,,AT3G22200.1,"GABA-T,HER1,POP2",Pyridoxal phosphate (PLP)-dependent transferases superfamily protein
S_5sp_contig08515_RC,"LOC_Os01g62840.1|13101.m06740|cDNA mannose-1-phosphate guanyltransferase, putative, expressed","PF00483,PF00132",PTHR22572,KOG1322,2.7.7.22,K00971,AT2G39770.1,"CYT1,EMB101,GMP1,SOZ1,VTC1",Glucose-1-phosphate adenylyltransferase family protein
S_5sp_contig08521_RC,LOC_Os01g62840.1|13101.m06740|cDNA,"PF00483,PF00132",PTHR22572,KOG1322,2.7.7.22,K00971,AT2G39770.1,"CYT1,EMB101,GMP1,SOZ1,VTC1",Glucose-1-phosphate adenylyltransferase family protein
S_5sp_contig08557_RC,"LOC_Os02g07070.3|13102.m00796|cDNA RNA recognition motif family protein, expressed","PF00076,PF00641",PTHR13948,KOG0154,,K13094,AT3G54230.2,SUA,suppressor of abi3-5
S_5sp_contig08569,LOC_Os11g45190.1|13111.m04512|cDNA,PF00931,PTHR23155,KOG4658,,,AT3G14470.1,,NB-ARC domain-containing disease resistance protein
S_5sp_contig08625,LOC_Os02g42020.3|13102.m04644|cDNA expressed protein,,,,,,AT1G60670.1,,Protein of unknown function (DUF3755)
S_5sp_contig08630,LOC_Os02g42020.2|13102.m04645|cDNA expressed protein,PF12579,,,,,AT1G60670.2,,Protein of unknown function (DUF3755)
S_5sp_contig08694,"LOC_Os01g37130.2|13101.m03769|cDNA protein phosphatase 2C, putative, expressed",PF00481,PTHR13832,KOG0698,,,AT4G27800.1,"PPH1,TAP38",thylakoid-associated phosphatase 38
S_5sp_contig08697,LOC_Os01g37130.2|13101.m03769|cDNA,PF00481,PTHR13832,KOG0698,,,AT4G27800.1,"PPH1,TAP38",thylakoid-associated phosphatase 38
S_5sp_contig08734,"LOC_Os12g06810.4|13112.m08896|cDNA WD domain, G-beta repeat domain containing protein, expressed","PF00400,PF11816",PTHR19862,KOG0308,,,AT3G05090.1,LRS1,Transducin/WD40 repeat-like superfamily protein
S_5sp_contig08735,LOC_Os12g06810.4|13112.m08896|cDNA,"PF00400,PF11816",PTHR19862,KOG0308,,,AT3G05090.1,LRS1,Transducin/WD40 repeat-like superfamily protein
S_5sp_contig08740,LOC_Os12g06810.4|13112.m08896|cDNA,"PF00400,PF11816",PTHR19862,KOG0308,,,AT3G05090.1,LRS1,Transducin/WD40 repeat-like superfamily protein
S_5sp_contig08805,"LOC_Os01g32660.4|13101.m03292|cDNA STE_MEK_ste7_MAP2K.2 - STE kinases include homologs to sterile 7, sterile 11 and sterile 20 from yeast, expressed","PF07714,PF00069",PTHR22986,KOG0581,,,AT5G56580.1,"ANQ1,ATMKK6,MKK6",MAP kinase kinase 6
S_5sp_contig08824,"LOC_Os02g03890.1|13102.m00384|cDNA nuclear transport factor 2, putative, expressed","PF02136,PF00076",PTHR10693,KOG0116,,,AT5G43960.1,,Nuclear transport factor 2 (NTF2) family protein with RNA binding (RRM-RBD-RNP motifs) domain
S_5sp_contig08874,"LOC_Os02g13270.1|13102.m01472|cDNA Mpv17 / PMP22 family domain containing protein, expressed",PF04117,PTHR11266,KOG1944,,,AT4G14305.1,,Peroxisomal membrane 22 kDa (Mpv17/PMP22) family protein
S_5sp_contig08875,LOC_Os02g13270.1|13102.m01472|cDNA,PF04117,PTHR11266,KOG1944,,,AT4G14305.1,,Peroxisomal membrane 22 kDa (Mpv17/PMP22) family protein
S_5sp_contig08880,LOC_Os02g13270.1|13102.m01472|cDNA,PF04117,PTHR11266,KOG1944,,,AT4G14305.1,,Peroxisomal membrane 22 kDa (Mpv17/PMP22) family protein
S_5sp_contig08890,LOC_Os02g44010.2|13102.m04897|cDNA,,,,,,AT4G25170.1,,Uncharacterised conserved protein (UCP012943)
S_5sp_contig08954,LOC_Os05g33610.3|13105.m03481|cDNA expressed protein,"PF00400,PF12490",PTHR13268,KOG2109,,,AT1G54710.1,"ATATG18H,ATG18H",homolog of yeast autophagy 18 (ATG18) H
S_5sp_contig08984,"LOC_Os07g36465.1|13107.m24453|cDNA vacuolar ATP synthase subunit H, putative, expressed",PF03224,PTHR10698,,,,AT3G42050.1,,vacuolar ATP synthase subunit H family protein
S_5sp_contig09005,"LOC_Os03g53770.1|13103.m05879|cDNA RNA recognition motif containing protein, putative, expressed",PF00076,PTHR11732,,,,AT5G32450.1,,RNA binding (RRM/RBD/RNP motifs) family protein
S_5sp_contig09099_RC,"LOC_Os05g42448.1|13105.m04518|cDNA retrotransposon protein, putative, unclassified","PF00665,PF07727",PTHR11439,,,,AT4G23160.1,CRK8,cysteine-rich RLK (RECEPTOR-like protein kinase) 8
S_5sp_contig09130,LOC_Os12g24240.1|13112.m02463|cDNA expressed protein,,,,,,AT1G08530.1,,
S_5sp_contig09139,LOC_Os11g17080.3|13111.m01729|cDNA,"PF00069,PF07714",PTHR11295,KOG0665,,,AT5G19010.1,MPK16,mitogen-activated protein kinase 16
S_5sp_contig09143,LOC_Os11g17080.3|13111.m01729|cDNA,"PF00069,PF07714",PTHR11295,KOG0665,,,AT5G19010.1,MPK16,mitogen-activated protein kinase 16
S_5sp_contig09184,"LOC_Os07g40260.2|13107.m04184|cDNA eukaryotic aspartyl protease domain containing protein, expressed",PF00026,PTHR13683,KOG1339,,,AT5G43100.1,,Eukaryotic aspartyl protease family protein
S_5sp_contig09187,LOC_Os07g40260.2|13107.m04184|cDNA,PF00026,PTHR13683,KOG1339,,,AT5G43100.1,,Eukaryotic aspartyl protease family protein
S_5sp_contig09190,LOC_Os07g40260.2|13107.m04184|cDNA,PF00026,PTHR13683,KOG1339,,,AT5G43100.1,,Eukaryotic aspartyl protease family protein
S_5sp_contig09211_RC,LOC_Os01g32800.2|13101.m03307|cDNA,PF01399,PTHR10539,KOG2908,,K03039,AT4G19006.1,,Proteasome component (PCI) domain protein
S_5sp_contig09217_RC,"LOC_Os02g46150.1|13102.m05178|cDNA GAMM1 protein-like, putative, expressed",PF03690,PTHR11215,KOG2948,,,AT5G41970.1,,Metal-dependent protein hydrolase
S_5sp_contig09218_RC,LOC_Os02g46150.1|13102.m05178|cDNA,PF03690,PTHR11215,KOG2948,,,AT5G41970.1,,Metal-dependent protein hydrolase
S_5sp_contig09221_RC,LOC_Os02g46150.1|13102.m05178|cDNA,PF03690,PTHR11215,KOG2948,,,AT5G41970.1,,Metal-dependent protein hydrolase
S_5sp_contig09308,LOC_Os02g40514.2|13102.m04519|cDNA,PF04135,PTHR13305,KOG3503,,K11130,AT2G20490.1,"EDA27,NOP10",nucleolar RNA-binding Nop10p family protein
S_5sp_contig09344,"LOC_Os12g42850.3|13112.m04509|cDNA amino acid permease, putative, expressed",PF00324,PTHR11785,KOG1286,,,AT1G58030.1,CAT2,cationic amino acid transporter 2
S_5sp_contig09404,LOC_Os01g21450.1|13101.m02281|cDNA expressed protein,,,,,,AT4G37440.1,,
S_5sp_contig09421_RC,LOC_Os05g32110.3|13105.m03301|cDNA,PF04833,,,,,AT5G60920.1,COB,COBRA-like extracellular glycosyl-phosphatidyl inositol-anchored protein family
S_5sp_contig09552,LOC_Os04g40850.2|13104.m03992|cDNA,PF10602,PTHR14145,,,,AT4G24820.1,,"26S proteasome, regulatory subunit Rpn7;Proteasome component (PCI) domain"
S_5sp_contig09607,"LOC_Os08g06610.1|13108.m00675|cDNA mps one binder kinase activator-like 1A, putative",PF03637,PTHR22599,,,,AT5G45550.1,,Mob1/phocein family protein
S_5sp_contig09630,LOC_Os08g02410.1|13108.m00180|cDNA,"PF08069,PF00312",PTHR11885,KOG0400,,K02953,AT4G00100.1,"ATRPS13A,PFL2,RPS13,RPS13A",ribosomal protein S13A
S_5sp_contig09661_RC,LOC_Os05g38520.4|13105.m10387|cDNA,PF01158,PTHR10114,KOG3452,,K02920,AT3G53740.2,,Ribosomal protein L36e family protein
S_5sp_contig09723,"LOC_Os03g43720.7|13103.m04698|cDNA transporter family protein, putative, expressed","PF07690,PF00083",PTHR11600,,,,AT3G13050.1,,Major facilitator superfamily protein
S_5sp_contig09724,"LOC_Os03g43720.6|13103.m04700|cDNA transporter family protein, putative, expressed","PF07690,PF00083",PTHR11600,KOG0253,,,AT3G13050.1,,Major facilitator superfamily protein
S_5sp_contig09759,"LOC_Os02g54254.3|13102.m06212|cDNA saccharopine dehydrogenase, putative, expressed","PF05222,PF01262,PF04455",PTHR11133,,"1.5.1.8,1.5.1.9",K14157,AT4G33150.1,"LKR,LKR/SDH,SDH",lysine-ketoglutarate reductase/saccharopine dehydrogenase bifunctional enzyme
S_5sp_contig09764,LOC_Os02g54254.2|13102.m06215|cDNA,"PF05222,PF01262,PF04455,PF03435",PTHR11133,KOG0172,,,AT4G33150.1,"LKR,LKR/SDH,SDH",lysine-ketoglutarate reductase/saccharopine dehydrogenase bifunctional enzyme
S_5sp_contig09765,LOC_Os02g54254.2|13102.m06215|cDNA,"PF05222,PF01262,PF04455,PF03435",PTHR11133,KOG0172,,,AT4G33150.1,"LKR,LKR/SDH,SDH",lysine-ketoglutarate reductase/saccharopine dehydrogenase bifunctional enzyme
S_5sp_contig09767,LOC_Os02g54254.2|13102.m06215|cDNA,"PF05222,PF01262,PF04455,PF03435",PTHR11133,KOG0172,,,AT4G33150.1,"LKR,LKR/SDH,SDH",lysine-ketoglutarate reductase/saccharopine dehydrogenase bifunctional enzyme
S_5sp_contig09796,"LOC_Os03g13820.2|13103.m01606|cDNA protein kinase family protein, putative, expressed","PF00582,PF07714,PF00069",PTHR23258,,,,AT1G77280.1,,Protein kinase protein with adenine nucleotide alpha hydrolases-like domain
S_5sp_contig09813,"LOC_Os02g04050.1|13102.m00406|cDNA chromosome segregation protein, putative, expressed","PF02463,PF06470",PTHR18937,,,K06669,AT2G27170.1,"SMC3,TTN7",Structural maintenance of chromosomes (SMC) family protein
S_5sp_contig09818,LOC_Os02g04060.1|13102.m00407|cDNA RecF/RecN/SMC N terminal domain containing protein,PF02463,PTHR18937,,,,AT2G27170.1,"SMC3,TTN7",Structural maintenance of chromosomes (SMC) family protein
S_5sp_contig09821,LOC_Os02g04060.1|13102.m00407|cDNA,PF02463,PTHR18937,,,,AT2G27170.1,"SMC3,TTN7",Structural maintenance of chromosomes (SMC) family protein
S_5sp_contig09920,LOC_Os03g05980.2|13103.m00653|cDNA,"PF00163,PF01479",PTHR11831,,,K02997,AT5G39850.1,,Ribosomal protein S4
S_5sp_contig10039,LOC_Os06g09890.6|13106.m10520|cDNA,PF07145,,,,,AT2G26280.1,CID7,CTC-interacting domain 7
S_5sp_contig10046,LOC_Os06g09890.4|13106.m01068|cDNA,"PF07145,PF08590,PF01713",,,,,AT2G26280.1,CID7,CTC-interacting domain 7
S_5sp_contig10185_RC,"LOC_Os08g45240.4|13108.m09403|cDNA RNA recognition motif containing protein, putative, expressed",PF00076,PTHR10432,KOG0226,,,AT3G04500.1,,RNA-binding (RRM/RBD/RNP motifs) family protein
S_5sp_contig10186_RC,LOC_Os08g45240.4|13108.m09403|cDNA,PF00076,PTHR10432,KOG0226,,,AT3G04500.1,,RNA-binding (RRM/RBD/RNP motifs) family protein
S_5sp_contig10200,"LOC_Os07g01560.2|13107.m00067|cDNA transporter family protein, putative, expressed","PF00083,PF07690",PTHR11600,,,,AT1G11260.1,"ATSTP1,STP1",sugar transporter 1
S_5sp_contig10225,LOC_Os04g02820.3|13104.m00199|cDNA,"PF00009,PF03144",PTHR23115,KOG0469,,,AT1G56070.1,LOS1,Ribosomal protein S5/Elongation factor G/III/V family protein
S_5sp_contig10357_RC,LOC_Os04g45930.3|13104.m04610|cDNA,PF00076,PTHR10432,KOG0117,,,AT2G44710.1,,RNA-binding (RRM/RBD/RNP motifs) family protein
S_5sp_contig10498,LOC_Os05g38219.2|13105.m10385|cDNA expressed protein,,,,,,,,
S_5sp_contig10508_RC,"LOC_Os07g31280.3|13107.m03161|cDNA casein kinase II subunit beta-4, putative, expressed",PF01214,PTHR11740,KOG3092,,,AT2G44680.1,CKB4,casein kinase II  beta subunit 4
S_5sp_contig10510_RC,LOC_Os07g31280.3|13107.m03161|cDNA,PF01214,PTHR11740,KOG3092,,,AT2G44680.1,CKB4,casein kinase II  beta subunit 4
S_5sp_contig10516_RC,LOC_Os05g08980.4|13105.m00997|cDNA expressed protein,PF07889,,,,,AT1G27000.1,,Protein of unknown function (DUF1664)
S_5sp_contig10531,"LOC_Os03g58204.2|13103.m06395|cDNA ribosomal protein L4, putative, expressed",,PTHR19431,,,,AT5G02870.1,,Ribosomal protein L4/L1 family
S_5sp_contig10534_RC,LOC_Os08g14330.2|13108.m01530|cDNA,PF01263,PTHR11122,KOG1594,5.1.3.15,K01792,AT5G57330.1,,Galactose mutarotase-like superfamily protein
